gene,isoform,logFC,tpm_mean,pvalues
AT2G48130,AT2G48130_P2,,-0.750426603844371,0.0
AT2G48130,AT2G48130_P3,,-0.750426603844371,0.0
AT2G48130,AT2G48130_P4,,-0.750426603844371,0.0
AT2G48130,AT2G48130_P5,,-0.750426603844371,0.0
AT2G48130,AT2G48130_P6,,-0.750426603844371,0.0
AT2G48130,AT2G48130_c1,,-0.750426603844371,0.0
AT2G48140,AT2G48140.2,,-inf,0.0
AT2G48140,AT2G48140_P1,,-inf,0.0
AT2G48160,AT2G48160_P1,-0.4723691505374852,4.84266494471763,1.0
AT2G48160,AT2G48160_P2,,4.84266494471763,0.0
AT2G48160,AT2G48160_c1,,4.84266494471763,0.0
AT2G48160,AT2G48160_s1,-0.9049013199821618,4.84266494471763,0.15634365634365638
AT3G01040,AT3G01040.1,-1.1547071309164572,4.712358243118379,0.11638361638361638
AT3G01040,AT3G01040_P2,-0.5700243331125883,4.712358243118379,0.2367632367632368
AT3G01040,AT3G01040_P3,,4.712358243118379,0.0
AT3G01050,AT3G01050_JC6,1.123640291209333,3.7647260105294515,0.12037962037962041
AT3G01050,AT3G01050_JS4,1.2372761180524874,3.7647260105294515,0.10439560439560441
AT3G01050,AT3G01050_c4,,3.7647260105294515,0.0
AT3G01060,AT3G01060.2,,3.7460955897834616,0.0
AT3G01060,AT3G01060.3,,3.7460955897834616,0.0
AT3G01060,AT3G01060_P1,-0.6210209572814964,3.7460955897834616,0.22177822177822182
AT3G01070,AT3G01070_P1,-0.011752978767191391,-0.1892905685047837,1.0
AT3G01080,AT3G01080_P2,,-1.6263743593729245,0.0
AT3G01090,AT3G01090.1,-1.0283638602250402,4.657732708702039,0.1383616383616384
AT3G01090,AT3G01090_ID20,,4.657732708702039,0.0
AT3G01090,AT3G01090_ID23,,4.657732708702039,0.0
AT3G01090,AT3G01090_s1,,4.657732708702039,0.0
AT3G01100,AT3G01100_ID2,,3.0836416253561203,0.0
AT3G01100,AT3G01100_JS4,,3.0836416253561203,0.0
AT3G01100,AT3G01100_JS6,,3.0836416253561203,0.0
AT3G01100,AT3G01100_P1,-2.147641437460255,3.0836416253561203,0.038961038961038974
AT3G01100,AT3G01100_P2,,3.0836416253561203,0.0
AT3G01100,AT3G01100_P3,,3.0836416253561203,0.0
