gene,isoform,logFC,tpm_mean,pvalues
AT1G22910,AT1G22910_JS2,-2.1862358124942602,4.784594856550493,0.00899100899100902
AT1G22910,AT1G22910_JS4,0.33154053436786945,4.784594856550493,1.0
AT1G22910,AT1G22910_JS5,0.14373947060187686,4.784594856550493,1.0
AT1G22910,AT1G22910_P1,,4.784594856550493,0.0
AT1G22910,AT1G22910_P2,-0.44528331855994185,4.784594856550493,1.0
AT1G22910,AT1G22910_P4,,4.784594856550493,0.0
AT1G22910,AT1G22910_s3,,4.784594856550493,0.0
AT1G22920,AT1G22920.2,-3.438369538759326,3.9466886689425174,0.0004995004995005381
AT1G22920,AT1G22920_P1,-0.7713634133674776,3.9466886689425174,0.09390609390609395
AT1G22930,AT1G22930.2,2.4478827752377095,7.169789843208444,0.006993006993007034
AT1G22930,AT1G22930_P1,1.014456208171139,7.169789843208444,0.06093906093906093
AT1G22930,AT1G22930_s1,,7.169789843208444,0.0
AT1G22940,AT1G22940.1,-0.38537522888714904,4.052872021409058,1.0
AT1G22940,AT1G22940_ID13,0.45162313724906067,4.052872021409058,1.0
AT1G22950,AT1G22950_ID1,,3.832955117213254,0.0
AT1G22950,AT1G22950_P1,-1.3721387741297049,3.832955117213254,0.03696303696303699
AT1G22960,AT1G22960.1,-1.5753119001724312,2.7900571957458307,0.031968031968031996
AT1G22960,AT1G22960_P1,-1.278599576827951,2.7900571957458307,0.04995004995004998
AT1G22960,AT1G22960_P2,,2.7900571957458307,0.0
AT1G22970,AT1G22970.1,-0.09753203234142438,4.822490976460016,1.0
AT1G22970,AT1G22970_ID3,-1.8228412074843532,4.822490976460016,0.01698301698301702
AT1G22980,AT1G22980_P1,-1.7588418081461346,-inf,0.0019980019980020414
AT1G22985,AT1G22985_P1,2.026300764048519,-inf,0.0009990009990010207
AT1G22990,AT1G22990_P1,-0.2301351080488696,-inf,1.0
AT1G22990,AT1G22990_P2,,-inf,0.0
AT1G23000,AT1G23000_ID6,-0.5931276562352878,-inf,0.18131868131868134
AT1G23000,AT1G23000_P1,-2.072867279245812,-inf,0.0009990009990010207
AT1G23000,AT1G23000_P2,,-inf,0.0
AT1G23010,AT1G23010.1,-0.7009805842177089,-inf,0.18131868131868134
AT1G23010,AT1G23010_ID6,1.2411581918538657,-inf,0.0019980019980020414
AT1G23020,AT1G23020.2,,5.432015320785051,0.0
AT1G23020,AT1G23020_ID4,,5.432015320785051,0.0
AT1G23020,AT1G23020_ID5,,5.432015320785051,0.0
AT1G23020,AT1G23020_ID6,0.3165537289146778,5.432015320785051,1.0
AT1G23020,AT1G23020_JS1,,5.432015320785051,0.0
AT1G23020,AT1G23020_P1,,5.432015320785051,0.0
AT1G23020,AT1G23020_P3,2.6992238554147416,5.432015320785051,0.003496503496503489
AT1G23020,AT1G23020_P4,1.7801983877557164,5.432015320785051,0.018481518481518522
AT1G23020,AT1G23020_P6,,5.432015320785051,0.0
AT1G23020,AT1G23020_P7,,5.432015320785051,0.0
AT1G23020,AT1G23020_c1,,5.432015320785051,0.0
AT1G23030,AT1G23030_P1,-0.44053224835947313,-inf,1.0
AT1G23040,AT1G23040_P1,0.6046147418616838,5.301918670801624,0.12187812187812191
AT1G23040,AT1G23040_P2,,5.301918670801624,0.0
AT1G23040,AT1G23040_P3,,5.301918670801624,0.0
AT1G23050,AT1G23050.1,1.4471494757437493,-inf,0.0019980019980020414
AT1G23052,AT1G23052.1,4.1845645685943955,-inf,0.0
AT1G23060,AT1G23060_P1,0.29901925832005816,-inf,1.0
AT1G23070,AT1G23070.1,,-inf,0.0
AT1G23080,AT1G23080.2,-2.3878138911041473,5.361472331116816,0.006993006993007034
AT1G23080,AT1G23080_JS1,,5.361472331116816,0.0
AT1G23080,AT1G23080_P1,0.7134703128489486,5.361472331116816,0.10239760239760243
AT1G23080,AT1G23080_P4,0.34087950601690054,5.361472331116816,1.0
AT1G23080,AT1G23080_c1,,5.361472331116816,0.0
AT1G23080,AT1G23080_c2,,5.361472331116816,0.0
AT1G23080,AT1G23080_c4,0.4759239998123088,5.361472331116816,1.0
AT1G23090,AT1G23090_ID8,1.4086671128300539,4.828818960007342,0.034465534465534464
AT1G23090,AT1G23090_P1,0.2633756021170157,4.828818960007342,1.0
AT1G23090,AT1G23090_P2,0.5046750957111175,4.828818960007342,0.14435564435564435
AT1G23090,AT1G23090_P3,,4.828818960007342,0.0
AT1G23090,AT1G23090_P4,,4.828818960007342,0.0
AT1G23100,AT1G23100.1,-2.288804555423839,-inf,0.0009990009990010207
AT1G23110,AT1G23110.4,,-inf,0.0
AT1G23110,AT1G23110_P1,,-inf,0.0
AT1G23120,AT1G23120_P2,2.8254715890747795,3.6731493806285838,0.002497502497502524
AT1G23130,AT1G23130_ID6,-0.2883896540949671,7.499225177770491,1.0
AT1G23130,AT1G23130_P1,0.3706646921496821,7.499225177770491,1.0
AT1G23140,AT1G23140_P1,-0.5998064081303027,2.155497934753839,0.16983016983016985
AT1G23149,AT1G23149.1,2.7633039784499065,-inf,0.0004995004995005381
AT1G23160,AT1G23160_P1,-0.33060887425439023,-inf,1.0
AT1G23170,AT1G23170.2,-2.128127278179683,1.919658369778529,0.018981018981019004
AT1G23180,AT1G23180_P1,-1.5016818057951813,-inf,0.0019980019980020414
AT1G23180,AT1G23180_P2,,-inf,0.0
AT1G23190,AT1G23190_ID1,0.06267764481903049,6.208051250601675,1.0
AT1G23190,AT1G23190_P1,-1.7183512771202327,6.208051250601675,0.02097902097902099
AT1G23200,AT1G23200_P1,,-inf,0.0
AT1G23205,AT1G23205_P1,-4.877823298365491,-inf,0.0
AT1G23210,AT1G23210_P1,,-inf,0.0
AT1G23220,AT1G23220_P1,-1.1541280104048464,3.960979681761273,0.04995004995004998
AT1G23230,AT1G23230.1,-0.3051249280210926,3.652782350995455,1.0
AT1G23230,AT1G23230_P2,-1.606838860603728,3.652782350995455,0.022977022977022976
AT1G23230,AT1G23230_P3,-0.7020414895564344,3.652782350995455,0.10389610389610393
AT1G23260,AT1G23260_P1,0.3487346966562761,5.598884782689612,1.0
AT1G23260,AT1G23260_s1,-1.2967870458651554,5.598884782689612,0.04245754245754246
AT1G23280,AT1G23280_JC9,-0.20259246924013086,5.98532201858503,1.0
AT1G23280,AT1G23280_P1,-2.2535811047448853,5.98532201858503,0.008491508491508482
AT1G23290,AT1G23290_P1,1.1552541029302814,6.688289657907926,0.04995004995004998
AT1G23310,AT1G23310.2,-1.3136462181943414,8.945012047309083,0.04195804195804198
AT1G23310,AT1G23310_ID24,,8.945012047309083,0.0
AT1G23310,AT1G23310_ID31,-0.7210823744994488,8.945012047309083,0.1013986013986014
AT1G23310,AT1G23310_P1,-3.2967159908314345,8.945012047309083,0.0004995004995005381
AT1G23330,AT1G23330_ID2,0.9292041652849272,-inf,0.002497502497502524
AT1G23330,AT1G23330_ID3,,-inf,0.0
AT1G23330,AT1G23330_P1,,-inf,0.0
AT1G23330,AT1G23330_P2,-0.45233131576779817,-inf,1.0
AT1G23340,AT1G23340.2,,-inf,0.0
AT1G23340,AT1G23340_P1,-2.96021518678694,-inf,0.0
AT1G23360,AT1G23360.2,0.8079436449390276,5.298527219294576,0.08791208791208793
AT1G23360,AT1G23360_ID3,-1.9220027293460071,5.298527219294576,0.014985014985014977
AT1G23360,AT1G23360_ID5,,5.298527219294576,0.0
AT1G23360,AT1G23360_JC9,,5.298527219294576,0.0
AT1G23360,AT1G23360_JS8,,5.298527219294576,0.0
AT1G23360,AT1G23360_P1,-0.5155191323026946,5.298527219294576,0.1398601398601399
AT1G23360,AT1G23360_P3,-1.9460856755376028,5.298527219294576,0.012987012987012991
AT1G23360,AT1G23360_c1,,5.298527219294576,0.0
AT1G23360,AT1G23360_s1,,5.298527219294576,0.0
AT1G23380,AT1G23380_ID2,0.1605897909380105,4.851539861601314,1.0
AT1G23380,AT1G23380_ID3,-1.8852277789623604,4.851539861601314,0.014985014985014977
AT1G23380,AT1G23380_P1,-0.6023764653919308,4.851539861601314,0.12187812187812191
AT1G23390,AT1G23390_P1,0.9654956235469658,5.976207704373419,0.06593406593406598
AT1G23400,AT1G23400.1,-0.6575441977287131,4.884453301478369,0.10989010989010989
AT1G23400,AT1G23400_JC6,,4.884453301478369,0.0
AT1G23400,AT1G23400_JC7,-2.0637318724319895,4.884453301478369,0.010489510489510523
AT1G23400,AT1G23400_c2,,4.884453301478369,0.0
AT1G23400,AT1G23400_s1,0.11042120431661129,4.884453301478369,1.0
AT1G23410,AT1G23410_P1,-2.0693994330687384,-inf,0.0009990009990010207
AT1G23440,AT1G23440_JC3,0.7024366025111388,6.581436241880681,0.10389610389610393
