gene,isoform,logFC,tpm_mean,pvalues
AT1G31810,AT1G31810_P1,-0.165952584702024,3.690706408068099,1.0
AT1G31810,AT1G31810_P2,,3.690706408068099,0.0
AT1G31812,AT1G31812_ID3,,8.898239629881143,0.0
AT1G31812,AT1G31812_P1,0.12232190300187362,8.898239629881143,1.0
AT1G31814,AT1G31814_P1,0.5188690966070595,2.667492608863034,0.24025974025974028
AT1G31814,AT1G31814_s1,0.6624788965206876,2.667492608863034,0.19480519480519481
AT1G31817,AT1G31817_P1,-0.2397425674838729,5.199531482650894,1.0
AT1G31820,AT1G31820_P1,-0.31460261917976284,2.789131421269426,1.0
AT1G31830,AT1G31830_P1,-0.02019574972357674,3.8669650386383996,1.0
AT1G31830,AT1G31830_P2,0.2752782220259067,3.8669650386383996,1.0
AT1G31835,AT1G31835_P1,-0.6254858557582046,2.412892016308033,0.18231768231768236
AT1G31835,AT1G31835_P2,,2.412892016308033,0.0
AT1G31850,AT1G31850.1,-0.14450605861581778,5.713350517600169,1.0
AT1G31850,AT1G31850.2,-0.4996388686644698,5.713350517600169,1.0
AT1G31850,AT1G31850.3,-0.4150387316861526,5.713350517600169,1.0
AT1G31860,AT1G31860_ID2,1.903293900400371,5.523313684991434,0.048451548451548476
AT1G31860,AT1G31860_P1,-0.5604883310871651,5.523313684991434,0.26323676323676326
AT1G31860,AT1G31860_P2,,5.523313684991434,0.0
AT1G31860,AT1G31860_P3,,5.523313684991434,0.0
AT1G31870,AT1G31870_JS2,,3.8811266754100036,0.0
AT1G31870,AT1G31870_JS3,,3.8811266754100036,0.0
AT1G31870,AT1G31870_P1,-0.15452011844119706,3.8811266754100036,1.0
AT1G31870,AT1G31870_P2,0.4111303200132168,3.8811266754100036,1.0
AT1G31880,AT1G31880_P1,0.3080077949590907,1.7693269506326095,1.0
AT1G31885,AT1G31885_P1,0.42913224282941953,0.07784230753356827,1.0
AT1G31885,AT1G31885_P2,,0.07784230753356827,0.0
AT1G31910,AT1G31910.1,0.5336723373913328,7.324414544588306,0.2752247752247752
AT1G31910,AT1G31910.2,-0.20815447240342466,7.324414544588306,1.0
AT1G31910,AT1G31910_ID19,,7.324414544588306,0.0
AT1G31910,AT1G31910_ID53,0.20354721666427,7.324414544588306,1.0
AT1G31910,AT1G31910_JS10,,7.324414544588306,0.0
AT1G31900,AT1G31900.1,0.4455112986013945,4.183647234751385,1.0
AT1G31920,AT1G31920_JC2,0.020921638340337445,3.733040227417859,1.0
AT1G31930,AT1G31930.1,,4.348652996131396,0.0
AT1G31930,AT1G31930.3,,4.348652996131396,0.0
AT1G31930,AT1G31930_ID2,,4.348652996131396,0.0
AT1G31930,AT1G31930_JS3,,4.348652996131396,0.0
AT1G31930,AT1G31930_P1,,4.348652996131396,0.0
AT1G31930,AT1G31930_P2,0.009808969192205197,4.348652996131396,1.0
AT1G31935,AT1G31935.1,0.8162909604119903,4.0587261496372085,0.1888111888111888
AT1G31935,AT1G31935_JS1,,4.0587261496372085,0.0
AT1G31940,AT1G31940_P1,-0.12211813658606907,4.6207586906358395,1.0
AT1G31950,AT1G31950_P2,1.5877428409859415,2.181620948397758,0.06243756243756243
AT1G31950,AT1G31950_P3,-0.09954675665323776,2.181620948397758,1.0
AT1G31970,AT1G31970_ID13,,5.914541522318298,0.0
AT1G31970,AT1G31970_ID6,,5.914541522318298,0.0
AT1G31970,AT1G31970_JC1,,5.914541522318298,0.0
AT1G31970,AT1G31970_P1,-0.579139469286881,5.914541522318298,0.2562437562437562
AT1G31970,AT1G31970_s1,1.7251992503404312,5.914541522318298,0.05944055944055948
AT1G32049,AT1G32049.1,,-inf,0.0
AT1G32050,AT1G32050_P1,0.1658098692175649,6.859186515110094,1.0
AT1G32060,AT1G32060_P1,-0.5878706573886898,9.857221320230288,0.2522477522477522
AT1G32070,AT1G32070_ID2,-0.03632851647406676,6.710326340194697,1.0
AT1G32070,AT1G32070_ID3,,6.710326340194697,0.0
AT1G32070,AT1G32070_ID4,0.49941957686190275,6.710326340194697,1.0
AT1G32070,AT1G32070_ID5,-0.6435655189460991,6.710326340194697,0.2337662337662338
AT1G32070,AT1G32070_ID8,2.2982608487357186,6.710326340194697,0.030469530469530492
AT1G32070,AT1G32070_ID9,,6.710326340194697,0.0
AT1G32070,AT1G32070_P2,0.2234680640067337,6.710326340194697,1.0
AT1G32080,AT1G32080_P1,-0.8794456657777214,8.172914768420817,0.17682317682317683
AT1G32090,AT1G32090_P1,-0.2670471045693681,4.466774677169218,1.0
AT1G32100,AT1G32100_P1,-0.26488349786781384,4.276757689933044,1.0
AT1G32100,AT1G32100_c1,,4.276757689933044,0.0
AT1G32110,AT1G32110.1,,-inf,0.0
AT1G32120,AT1G32120_P1,0.3685378513148636,1.7719786891233595,1.0
AT1G32127,AT1G32127_P1,-0.7391300764534016,2.9267281726162837,0.2082917082917083
AT1G32127,AT1G32127_P2,0.3336284462836119,2.9267281726162837,1.0
AT1G32130,AT1G32130.2,,5.673209575658207,0.0
AT1G32130,AT1G32130_ID1,,5.673209575658207,0.0
AT1G32130,AT1G32130_ID3,,5.673209575658207,0.0
AT1G32130,AT1G32130_JC2,-0.16607261993644584,5.673209575658207,1.0
AT1G32130,AT1G32130_P1,-0.12359077207233238,5.673209575658207,1.0
AT1G32150,AT1G32150_ID11,,3.481310392304824,0.0
