gene,isoform,logFC,tpm_mean,pvalues,fdr
AT2G04842,AT2G04842_JC13,-4.205854306970741,5.910394903697223,0.0,0.0
AT2G04842,AT2G04842_JC5,,5.910394903697223,0.0,0.0
AT2G04845,AT2G04845_ID12,,4.052761872520413,0.0,0.0
AT2G04845,AT2G04845_P1,-0.4779223797931018,4.052761872520413,1.0,1.0
AT2G04845,AT2G04845_P2,,4.052761872520413,0.0,0.0
AT2G04845,AT2G04845_P3,0.32708158107571883,4.052761872520413,1.0,1.0
AT2G04845,AT2G04845_P4,2.7378112659533373,4.052761872520413,0.006993006993006993,0.012417499779632133
AT2G04845,AT2G04845_P5,,4.052761872520413,0.0,0.0
AT2G04845,AT2G04845_s3,,4.052761872520413,0.0,0.0
AT2G04845,AT2G04845_s4,-0.8592117138937923,4.052761872520413,0.16983016983016982,0.2259459674609699
AT2G04850,AT2G04850_ID1,2.0780256582819963,3.9442631291501424,0.03196803196803197,0.050914491073478264
AT2G04850,AT2G04850_P1,2.7405276437702613,3.9442631291501424,0.004495504495504496,0.008198237389485746
AT2G04852,AT2G04852.1,,-inf,0.0,0.0
AT2G04860,AT2G04860_P1,1.3070843432471513,-inf,0.0004995004995004995,0.0010013890049468007
AT2G04865,AT2G04865_JS2,2.2201844918051403,4.066869858297108,0.022977022977022976,0.03760679126023594
AT2G04865,AT2G04865_P1,0.8150732498307827,4.066869858297108,0.1983016983016983,0.2560479859083511
AT2G04864,AT2G04864_ID1,,-inf,0.0,0.0
AT2G04880,AT2G04880.1,,4.523172193487819,0.0,0.0
AT2G04880,AT2G04880_ID1,-0.9117072745274029,4.523172193487819,0.13186813186813187,0.18094989075659768
AT2G04880,AT2G04880_P2,-0.8118451497581911,4.523172193487819,0.15234765234765235,0.20538931473510913
AT2G04890,AT2G04890.1,-0.8049666475033455,3.372023729525097,0.24925074925074925,0.3122850491180119
AT2G04900,AT2G04900.1,-0.9205760825187355,5.298657415606832,0.06843156843156843,0.10143600850292361
AT2G04900,AT2G04900.2,,5.298657415606832,0.0,0.0
AT2G04940,AT2G04940_JC2,,4.480166573599322,0.0,0.0
AT2G04940,AT2G04940_P1,-0.11215554757578072,4.480166573599322,1.0,1.0
AT2G05070,AT2G05070_P1,-1.0316997614771388,9.585383706551372,0.002997002997002997,0.00558870961159906
AT2G05100,AT2G05100_JS1,-1.3330509693070365,10.087951622837634,0.0004995004995004995,0.0010013890049468007
AT2G05100,AT2G05100_P1,-1.0942550896700975,10.087951622837634,0.001998001998001998,0.0037936791183544433
AT2G05100,AT2G05100_P2,0.10574857937485849,10.087951622837634,1.0,1.0
AT2G05117,AT2G05117.1,,-inf,0.0,0.0
AT2G05120,AT2G05120.1,,3.8701078227147097,0.0,0.0
AT2G05120,AT2G05120.2,,3.8701078227147097,0.0,0.0
AT2G05120,AT2G05120_JS1,-1.8924456766666264,3.8701078227147097,0.04945054945054945,0.07569618474001732
